id,geo_name,est_median_rent,moe_median_rent
8600000US33305,ZCTA5_33305,1298.00,104.00
8600000US33306,ZCTA5_33306,992.00,84.00
8600000US33308,ZCTA5_33308,1416.00,85.00
8600000US33309,ZCTA5_33309,1218.00,57.00
8600000US33311,ZCTA5_33311,994.00,50.00
8600000US33312,ZCTA5_33312,1213.00,53.00
8600000US33313,ZCTA5_33313,1107.00,22.00
8600000US33314,ZCTA5_33314,1442.00,99.00
8600000US33315,ZCTA5_33315,1236.00,109.00
8600000US33316,ZCTA5_33316,1215.00,92.00
8600000US33317,ZCTA5_33317,1317.00,79.00
8600000US33319,ZCTA5_33319,1183.00,25.00
8600000US33321,ZCTA5_33321,1371.00,52.00
8600000US33322,ZCTA5_33322,1639.00,57.00
8600000US33323,ZCTA5_33323,1837.00,75.00
8600000US33324,ZCTA5_33324,1594.00,48.00
8600000US33325,ZCTA5_33325,1594.00,99.00
8600000US33326,ZCTA5_33326,1806.00,58.00
8600000US33327,ZCTA5_33327,2305.00,136.00
8600000US33328,ZCTA5_33328,1576.00,99.00
8600000US33330,ZCTA5_33330,2224.00,104.00
8600000US33331,ZCTA5_33331,2274.00,88.00
8600000US33332,ZCTA5_33332,2370.00,304.00
8600000US33334,ZCTA5_33334,1121.00,43.00
8600000US33351,ZCTA5_33351,1398.00,61.00
8600000US33401,ZCTA5_33401,1311.00,68.00
8600000US33403,ZCTA5_33403,1109.00,106.00
8600000US33404,ZCTA5_33404,1008.00,84.00
8600000US33405,ZCTA5_33405,1036.00,103.00
8600000US33406,ZCTA5_33406,1158.00,90.00
8600000US33407,ZCTA5_33407,1053.00,63.00
8600000US33408,ZCTA5_33408,1400.00,127.00
8600000US33409,ZCTA5_33409,1210.00,41.00
8600000US33410,ZCTA5_33410,1587.00,73.00
8600000US33411,ZCTA5_33411,1367.00,45.00
8600000US33412,ZCTA5_33412,1695.00,641.00
8600000US33413,ZCTA5_33413,1500.00,144.00
8600000US33414,ZCTA5_33414,1728.00,53.00
8600000US33415,ZCTA5_33415,1067.00,26.00
8600000US33417,ZCTA5_33417,1053.00,40.00
8600000US33418,ZCTA5_33418,1794.00,126.00
8600000US33426,ZCTA5_33426,1479.00,52.00
8600000US33428,ZCTA5_33428,1495.00,87.00
8600000US33430,ZCTA5_33430,473.00,54.00
8600000US33431,ZCTA5_33431,1754.00,305.00
8600000US33432,ZCTA5_33432,1694.00,62.00
8600000US33433,ZCTA5_33433,1788.00,96.00
8600000US33434,ZCTA5_33434,1188.00,89.00
8600000US33435,ZCTA5_33435,1367.00,60.00
8600000US33436,ZCTA5_33436,1413.00,41.00
8600000US33437,ZCTA5_33437,1403.00,59.00
8600000US33438,ZCTA5_33438,,
8600000US33440,ZCTA5_33440,586.00,71.00
8600000US33441,ZCTA5_33441,1128.00,33.00
8600000US33442,ZCTA5_33442,1510.00,86.00
8600000US33444,ZCTA5_33444,1283.00,74.00
8600000US33445,ZCTA5_33445,1555.00,65.00
8600000US33446,ZCTA5_33446,1191.00,127.00
8600000US33449,ZCTA5_33449,2244.00,1418.00
8600000US33455,ZCTA5_33455,904.00,69.00
8600000US33458,ZCTA5_33458,1494.00,75.00
8600000US33460,ZCTA5_33460,938.00,23.00
8600000US33461,ZCTA5_33461,1115.00,39.00
8600000US33462,ZCTA5_33462,1168.00,62.00
8600000US33463,ZCTA5_33463,1219.00,48.00
8600000US33467,ZCTA5_33467,1237.00,103.00
8600000US33469,ZCTA5_33469,1474.00,223.00
8600000US33470,ZCTA5_33470,1854.00,211.00
8600000US33471,ZCTA5_33471,480.00,187.00
8600000US33472,ZCTA5_33472,2050.00,239.00
8600000US33473,ZCTA5_33473,2715.00,73.00
8600000US33476,ZCTA5_33476,465.00,60.00
8600000US33477,ZCTA5_33477,1638.00,145.00
8600000US33478,ZCTA5_33478,1411.00,678.00
8600000US33480,ZCTA5_33480,1682.00,155.00
8600000US33483,ZCTA5_33483,1774.00,121.00
8600000US33484,ZCTA5_33484,1262.00,103.00
8600000US33486,ZCTA5_33486,1547.00,159.00
8600000US33487,ZCTA5_33487,1669.00,271.00
8600000US33493,ZCTA5_33493,776.00,63.00
8600000US33496,ZCTA5_33496,1864.00,123.00
8600000US33498,ZCTA5_33498,2542.00,431.00
8600000US33503,ZCTA5_33503,,
8600000US33510,ZCTA5_33510,1032.00,88.00
8600000US33511,ZCTA5_33511,1176.00,23.00
8600000US33513,ZCTA5_33513,692.00,142.00
8600000US33514,ZCTA5_33514,564.00,96.00
8600000US33521,ZCTA5_33521,468.00,349.00
8600000US33523,ZCTA5_33523,677.00,73.00
8600000US33525,ZCTA5_33525,681.00,47.00
8600000US33527,ZCTA5_33527,687.00,71.00
8600000US33534,ZCTA5_33534,808.00,70.00
8600000US33538,ZCTA5_33538,503.00,187.00
8600000US33540,ZCTA5_33540,664.00,34.00
8600000US33541,ZCTA5_33541,902.00,112.00
8600000US33542,ZCTA5_33542,698.00,64.00
8600000US33543,ZCTA5_33543,1348.00,85.00
8600000US33544,ZCTA5_33544,1429.00,75.00
8600000US33545,ZCTA5_33545,1386.00,55.00
8600000US33547,ZCTA5_33547,1654.00,199.00
8600000US33548,ZCTA5_33548,1507.00,207.00
8600000US33549,ZCTA5_33549,1094.00,197.00
8600000US33556,ZCTA5_33556,1190.00,66.00
8600000US33558,ZCTA5_33558,1040.00,40.00
8600000US33559,ZCTA5_33559,1095.00,44.00
8600000US33563,ZCTA5_33563,845.00,37.00
8600000US33565,ZCTA5_33565,804.00,58.00
8600000US33566,ZCTA5_33566,953.00,100.00
8600000US33567,ZCTA5_33567,848.00,75.00
8600000US33569,ZCTA5_33569,1327.00,54.00
8600000US33570,ZCTA5_33570,803.00,66.00
8600000US33572,ZCTA5_33572,1431.00,143.00
8600000US33573,ZCTA5_33573,1672.00,247.00
8600000US33576,ZCTA5_33576,747.00,302.00
8600000US33578,ZCTA5_33578,1221.00,46.00
8600000US33579,ZCTA5_33579,1513.00,125.00
8600000US33584,ZCTA5_33584,895.00,63.00
8600000US33585,ZCTA5_33585,725.00,177.00
8600000US33592,ZCTA5_33592,733.00,37.00
8600000US33594,ZCTA5_33594,1203.00,185.00
8600000US33596,ZCTA5_33596,1665.00,87.00
8600000US33597,ZCTA5_33597,604.00,59.00
8600000US33598,ZCTA5_33598,706.00,129.00
8600000US33602,ZCTA5_33602,1598.00,57.00
8600000US33603,ZCTA5_33603,878.00,47.00
8600000US33604,ZCTA5_33604,852.00,36.00
8600000US33605,ZCTA5_33605,793.00,42.00
8600000US33606,ZCTA5_33606,1439.00,58.00
8600000US33607,ZCTA5_33607,1235.00,107.00
8600000US33609,ZCTA5_33609,1177.00,78.00
8600000US33610,ZCTA5_33610,895.00,32.00
8600000US33611,ZCTA5_33611,1107.00,37.00
8600000US33612,ZCTA5_33612,825.00,25.00
8600000US33613,ZCTA5_33613,846.00,28.00
8600000US33614,ZCTA5_33614,934.00,19.00
8600000US33615,ZCTA5_33615,1064.00,39.00
8600000US33616,ZCTA5_33616,1170.00,69.00
8600000US33617,ZCTA5_33617,918.00,27.00
8600000US33618,ZCTA5_33618,1052.00,39.00
8600000US33619,ZCTA5_33619,1056.00,31.00
8600000US33620,ZCTA5_33620,,
8600000US33621,ZCTA5_33621,2264.00,178.00
8600000US33624,ZCTA5_33624,1166.00,35.00
8600000US33625,ZCTA5_33625,1288.00,130.00
8600000US33626,ZCTA5_33626,1445.00,56.00
8600000US33629,ZCTA5_33629,1229.00,100.00
8600000US33634,ZCTA5_33634,1201.00,58.00
8600000US33635,ZCTA5_33635,1303.00,57.00
8600000US33637,ZCTA5_33637,1066.00,52.00
8600000US33647,ZCTA5_33647,1285.00,37.00
8600000US33701,ZCTA5_33701,981.00,64.00
8600000US33702,ZCTA5_33702,935.00,26.00
8600000US33703,ZCTA5_33703,1067.00,104.00
8600000US33704,ZCTA5_33704,896.00,107.00
8600000US33705,ZCTA5_33705,961.00,58.00
8600000US33706,ZCTA5_33706,1121.00,66.00
8600000US33707,ZCTA5_33707,944.00,54.00
8600000US33708,ZCTA5_33708,1344.00,177.00
8600000US33709,ZCTA5_33709,883.00,54.00
8600000US33710,ZCTA5_33710,993.00,48.00
8600000US33711,ZCTA5_33711,970.00,105.00
8600000US33712,ZCTA5_33712,910.00,43.00
8600000US33713,ZCTA5_33713,892.00,51.00
8600000US33714,ZCTA5_33714,833.00,43.00
8600000US33715,ZCTA5_33715,2104.00,670.00
8600000US33716,ZCTA5_33716,1230.00,47.00
8600000US33744,ZCTA5_33744,,
8600000US33755,ZCTA5_33755,841.00,63.00
8600000US33756,ZCTA5_33756,877.00,33.00
8600000US33759,ZCTA5_33759,1255.00,92.00
8600000US33760,ZCTA5_33760,960.00,35.00
8600000US33761,ZCTA5_33761,1103.00,156.00
8600000US33762,ZCTA5_33762,1265.00,77.00
8600000US33763,ZCTA5_33763,1012.00,86.00
8600000US33764,ZCTA5_33764,1134.00,56.00
8600000US33765,ZCTA5_33765,997.00,91.00
8600000US33767,ZCTA5_33767,1622.00,340.00
8600000US33770,ZCTA5_33770,936.00,38.00
8600000US33771,ZCTA5_33771,979.00,43.00
8600000US33772,ZCTA5_33772,922.00,49.00
8600000US33773,ZCTA5_33773,942.00,150.00
8600000US33774,ZCTA5_33774,942.00,82.00
8600000US33776,ZCTA5_33776,1388.00,79.00
8600000US33777,ZCTA5_33777,1325.00,254.00
8600000US33778,ZCTA5_33778,863.00,49.00
8600000US33781,ZCTA5_33781,769.00,23.00
8600000US33782,ZCTA5_33782,1088.00,57.00
8600000US33785,ZCTA5_33785,1126.00,69.00
8600000US33786,ZCTA5_33786,2152.00,185.00
8600000US33801,ZCTA5_33801,694.00,29.00
8600000US33803,ZCTA5_33803,898.00,35.00
8600000US33805,ZCTA5_33805,800.00,68.00
8600000US33809,ZCTA5_33809,1007.00,55.00
8600000US33810,ZCTA5_33810,980.00,58.00
8600000US33811,ZCTA5_33811,954.00,55.00
8600000US33812,ZCTA5_33812,937.00,272.00
8600000US33813,ZCTA5_33813,1025.00,133.00
8600000US33815,ZCTA5_33815,666.00,44.00
8600000US33823,ZCTA5_33823,648.00,29.00
8600000US33825,ZCTA5_33825,568.00,43.00
8600000US33827,ZCTA5_33827,1054.00,110.00
8600000US33830,ZCTA5_33830,621.00,22.00
8600000US33834,ZCTA5_33834,634.00,49.00
8600000US33837,ZCTA5_33837,1262.00,130.00
8600000US33838,ZCTA5_33838,812.00,164.00
8600000US33839,ZCTA5_33839,679.00,105.00
8600000US33841,ZCTA5_33841,531.00,77.00
8600000US33843,ZCTA5_33843,603.00,86.00
8600000US33844,ZCTA5_33844,729.00,46.00
8600000US33847,ZCTA5_33847,,
8600000US33848,ZCTA5_33848,817.00,366.00
8600000US33849,ZCTA5_33849,,
8600000US33850,ZCTA5_33850,645.00,147.00
8600000US33851,ZCTA5_33851,724.00,137.00
8600000US33852,ZCTA5_33852,672.00,86.00
8600000US33853,ZCTA5_33853,687.00,33.00
8600000US33854,ZCTA5_33854,516.00,38.00
8600000US33855,ZCTA5_33855,,
8600000US33856,ZCTA5_33856,439.00,17.00
8600000US33857,ZCTA5_33857,330.00,66.00
8600000US33859,ZCTA5_33859,793.00,100.00
8600000US33860,ZCTA5_33860,781.00,50.00
8600000US33865,ZCTA5_33865,,
8600000US33867,ZCTA5_33867,,
8600000US33868,ZCTA5_33868,819.00,99.00
8600000US33870,ZCTA5_33870,595.00,64.00
8600000US33872,ZCTA5_33872,717.00,85.00
8600000US33873,ZCTA5_33873,601.00,38.00
8600000US33875,ZCTA5_33875,649.00,211.00
8600000US33876,ZCTA5_33876,709.00,214.00
8600000US33877,ZCTA5_33877,,
8600000US33880,ZCTA5_33880,704.00,81.00
8600000US33881,ZCTA5_33881,743.00,43.00
8600000US33884,ZCTA5_33884,987.00,53.00
8600000US33890,ZCTA5_33890,521.00,31.00
8600000US33896,ZCTA5_33896,1459.00,90.00
8600000US33897,ZCTA5_33897,1365.00,85.00
8600000US33898,ZCTA5_33898,693.00,94.00
8600000US33901,ZCTA5_33901,892.00,43.00
8600000US33903,ZCTA5_33903,764.00,92.00
8600000US33904,ZCTA5_33904,1021.00,68.00
8600000US33905,ZCTA5_33905,996.00,90.00
8600000US33907,ZCTA5_33907,1038.00,39.00
8600000US33908,ZCTA5_33908,1338.00,63.00
8600000US33909,ZCTA5_33909,1231.00,92.00
8600000US33912,ZCTA5_33912,1254.00,96.00
8600000US33913,ZCTA5_33913,1439.00,93.00
8600000US33914,ZCTA5_33914,1067.00,96.00
8600000US33916,ZCTA5_33916,868.00,37.00
8600000US33917,ZCTA5_33917,795.00,36.00
8600000US33919,ZCTA5_33919,1115.00,39.00
8600000US33920,ZCTA5_33920,865.00,179.00
8600000US33921,ZCTA5_33921,,
8600000US33922,ZCTA5_33922,869.00,299.00
8600000US33924,ZCTA5_33924,,
8600000US33928,ZCTA5_33928,1524.00,177.00
8600000US33930,ZCTA5_33930,,
8600000US33931,ZCTA5_33931,1144.00,114.00
8600000US33935,ZCTA5_33935,685.00,39.00
8600000US33936,ZCTA5_33936,844.00,32.00
8600000US33944,ZCTA5_33944,,
8600000US33945,ZCTA5_33945,,
8600000US33946,ZCTA5_33946,1150.00,1147.00
8600000US33947,ZCTA5_33947,1040.00,95.00
8600000US33948,ZCTA5_33948,949.00,128.00
8600000US33950,ZCTA5_33950,942.00,106.00
8600000US33952,ZCTA5_33952,851.00,38.00
8600000US33953,ZCTA5_33953,867.00,25.00
8600000US33954,ZCTA5_33954,1220.00,145.00
8600000US33955,ZCTA5_33955,968.00,134.00
8600000US33956,ZCTA5_33956,1150.00,321.00
8600000US33957,ZCTA5_33957,1090.00,635.00
8600000US33960,ZCTA5_33960,,
8600000US33965,ZCTA5_33965,,
8600000US33966,ZCTA5_33966,1204.00,191.00
8600000US33967,ZCTA5_33967,1216.00,88.00
8600000US33971,ZCTA5_33971,1091.00,49.00
8600000US33972,ZCTA5_33972,1035.00,133.00
8600000US33973,ZCTA5_33973,958.00,51.00
8600000US33974,ZCTA5_33974,1121.00,40.00
8600000US33976,ZCTA5_33976,1128.00,78.00
8600000US33980,ZCTA5_33980,815.00,102.00
8600000US33981,ZCTA5_33981,1060.00,218.00
8600000US33982,ZCTA5_33982,791.00,53.00
8600000US33983,ZCTA5_33983,936.00,139.00
8600000US33990,ZCTA5_33990,1097.00,78.00
8600000US33991,ZCTA5_33991,1374.00,73.00
8600000US33993,ZCTA5_33993,1303.00,59.00
8600000US34101,ZCTA5_34101,,
8600000US34102,ZCTA5_34102,1137.00,86.00
8600000US34103,ZCTA5_34103,1341.00,161.00
8600000US34104,ZCTA5_34104,1219.00,65.00
8600000US34105,ZCTA5_34105,1515.00,100.00
8600000US34108,ZCTA5_34108,1399.00,103.00
8600000US34109,ZCTA5_34109,1372.00,42.00
8600000US34110,ZCTA5_34110,1513.00,188.00
8600000US34112,ZCTA5_34112,1056.00,63.00
8600000US34113,ZCTA5_34113,1353.00,114.00
8600000US34114,ZCTA5_34114,1180.00,111.00
8600000US34116,ZCTA5_34116,1139.00,43.00
8600000US34117,ZCTA5_34117,1082.00,537.00
8600000US34119,ZCTA5_34119,1425.00,135.00
8600000US34120,ZCTA5_34120,1579.00,183.00
8600000US34134,ZCTA5_34134,1303.00,135.00
8600000US34135,ZCTA5_34135,1182.00,94.00
8600000US34137,ZCTA5_34137,,
8600000US34138,ZCTA5_34138,,
8600000US34139,ZCTA5_34139,625.00,387.00
8600000US34140,ZCTA5_34140,,
8600000US34141,ZCTA5_34141,,
8600000US34142,ZCTA5_34142,621.00,29.00
8600000US34145,ZCTA5_34145,1443.00,192.00
8600000US34201,ZCTA5_34201,1832.00,145.00
8600000US34202,ZCTA5_34202,1622.00,100.00
8600000US34203,ZCTA5_34203,941.00,77.00
8600000US34205,ZCTA5_34205,866.00,52.00
8600000US34207,ZCTA5_34207,867.00,31.00
8600000US34208,ZCTA5_34208,954.00,66.00
8600000US34209,ZCTA5_34209,1171.00,33.00
8600000US34210,ZCTA5_34210,1065.00,52.00
8600000US34211,ZCTA5_34211,1648.00,217.00
8600000US34212,ZCTA5_34212,1530.00,163.00
8600000US34215,ZCTA5_34215,,
8600000US34216,ZCTA5_34216,,
8600000US34217,ZCTA5_34217,1183.00,246.00
8600000US34219,ZCTA5_34219,1499.00,130.00
8600000US34221,ZCTA5_34221,962.00,58.00
8600000US34222,ZCTA5_34222,981.00,169.00
8600000US34223,ZCTA5_34223,949.00,75.00
8600000US34224,ZCTA5_34224,835.00,33.00
8600000US34228,ZCTA5_34228,2024.00,348.00
8600000US34229,ZCTA5_34229,1172.00,1163.00
8600000US34231,ZCTA5_34231,1147.00,42.00
8600000US34232,ZCTA5_34232,1277.00,67.00
8600000US34233,ZCTA5_34233,1302.00,114.00
8600000US34234,ZCTA5_34234,882.00,29.00
8600000US34235,ZCTA5_34235,1286.00,104.00
8600000US34236,ZCTA5_34236,1252.00,271.00
8600000US34237,ZCTA5_34237,1096.00,33.00
8600000US34238,ZCTA5_34238,1527.00,115.00
8600000US34239,ZCTA5_34239,1225.00,93.00
8600000US34240,ZCTA5_34240,1640.00,498.00
8600000US34241,ZCTA5_34241,1486.00,157.00
8600000US34242,ZCTA5_34242,1924.00,338.00
8600000US34243,ZCTA5_34243,1495.00,99.00
8600000US34251,ZCTA5_34251,729.00,180.00
8600000US34266,ZCTA5_34266,612.00,17.00
8600000US34268,ZCTA5_34268,,
8600000US34269,ZCTA5_34269,606.00,456.00
8600000US34275,ZCTA5_34275,1127.00,106.00
8600000US34285,ZCTA5_34285,1086.00,105.00
8600000US34286,ZCTA5_34286,1337.00,136.00
8600000US34287,ZCTA5_34287,1018.00,102.00
8600000US34288,ZCTA5_34288,981.00,255.00
8600000US34289,ZCTA5_34289,1116.00,59.00
8600000US34291,ZCTA5_34291,1204.00,171.00
8600000US34292,ZCTA5_34292,1440.00,396.00
8600000US34293,ZCTA5_34293,1261.00,91.00
8600000US34420,ZCTA5_34420,661.00,78.00
8600000US34428,ZCTA5_34428,580.00,50.00
8600000US34429,ZCTA5_34429,689.00,140.00
8600000US34431,ZCTA5_34431,629.00,143.00
8600000US34432,ZCTA5_34432,633.00,94.00
8600000US34433,ZCTA5_34433,830.00,190.00
8600000US34434,ZCTA5_34434,926.00,182.00
8600000US34436,ZCTA5_34436,543.00,89.00
8600000US34442,ZCTA5_34442,697.00,234.00
8600000US34445,ZCTA5_34445,,
8600000US34446,ZCTA5_34446,650.00,269.00
8600000US34448,ZCTA5_34448,634.00,115.00
8600000US34449,ZCTA5_34449,452.00,160.00
8600000US34450,ZCTA5_34450,683.00,63.00
8600000US34452,ZCTA5_34452,783.00,57.00
8600000US34453,ZCTA5_34453,633.00,24.00
8600000US34461,ZCTA5_34461,810.00,126.00
8600000US34465,ZCTA5_34465,688.00,61.00
8600000US34470,ZCTA5_34470,703.00,47.00
8600000US34471,ZCTA5_34471,808.00,36.00
8600000US34472,ZCTA5_34472,819.00,44.00
8600000US34473,ZCTA5_34473,901.00,163.00
8600000US34474,ZCTA5_34474,965.00,41.00
8600000US34475,ZCTA5_34475,536.00,23.00
8600000US34476,ZCTA5_34476,742.00,64.00
8600000US34479,ZCTA5_34479,750.00,49.00
8600000US34480,ZCTA5_34480,647.00,27.00
8600000US34481,ZCTA5_34481,934.00,52.00
8600000US34482,ZCTA5_34482,611.00,105.00
8600000US34484,ZCTA5_34484,3248.00,2646.00
8600000US34488,ZCTA5_34488,702.00,57.00
8600000US34491,ZCTA5_34491,757.00,79.00
8600000US34498,ZCTA5_34498,840.00,42.00
8600000US34601,ZCTA5_34601,662.00,67.00
8600000US34602,ZCTA5_34602,773.00,51.00
8600000US34604,ZCTA5_34604,751.00,117.00
8600000US34606,ZCTA5_34606,791.00,52.00
8600000US34607,ZCTA5_34607,898.00,78.00
8600000US34608,ZCTA5_34608,857.00,34.00
8600000US34609,ZCTA5_34609,985.00,45.00
8600000US34610,ZCTA5_34610,808.00,125.00
8600000US34613,ZCTA5_34613,797.00,117.00
8600000US34614,ZCTA5_34614,585.00,252.00
8600000US34637,ZCTA5_34637,1153.00,497.00
8600000US34638,ZCTA5_34638,1487.00,123.00
8600000US34639,ZCTA5_34639,1269.00,161.00
8600000US34652,ZCTA5_34652,799.00,30.00
8600000US34653,ZCTA5_34653,865.00,26.00
8600000US34654,ZCTA5_34654,1000.00,84.00
8600000US34655,ZCTA5_34655,1173.00,47.00
8600000US34661,ZCTA5_34661,,
8600000US34667,ZCTA5_34667,813.00,59.00
8600000US34668,ZCTA5_34668,839.00,21.00
8600000US34669,ZCTA5_34669,855.00,41.00
8600000US34677,ZCTA5_34677,990.00,47.00
8600000US34679,ZCTA5_34679,,
8600000US34681,ZCTA5_34681,,
8600000US34683,ZCTA5_34683,1133.00,41.00
8600000US34684,ZCTA5_34684,1299.00,79.00
8600000US34685,ZCTA5_34685,1225.00,68.00
8600000US34688,ZCTA5_34688,1278.00,591.00
8600000US34689,ZCTA5_34689,768.00,87.00
8600000US34690,ZCTA5_34690,846.00,16.00
8600000US34691,ZCTA5_34691,835.00,24.00
8600000US34695,ZCTA5_34695,1091.00,110.00
8600000US34698,ZCTA5_34698,965.00,93.00
8600000US34705,ZCTA5_34705,647.00,135.00
8600000US34711,ZCTA5_34711,1301.00,78.00
8600000US34714,ZCTA5_34714,1221.00,82.00
8600000US34715,ZCTA5_34715,1321.00,163.00
8600000US34731,ZCTA5_34731,784.00,85.00
8600000US34734,ZCTA5_34734,1216.00,198.00
8600000US34736,ZCTA5_34736,1132.00,377.00
8600000US34737,ZCTA5_34737,1133.00,764.00
8600000US34739,ZCTA5_34739,,
8600000US34741,ZCTA5_34741,1011.00,31.00
8600000US34743,ZCTA5_34743,1067.00,58.00
8600000US34744,ZCTA5_34744,966.00,50.00
8600000US34746,ZCTA5_34746,1219.00,98.00
8600000US34747,ZCTA5_34747,1393.00,53.00
8600000US34748,ZCTA5_34748,722.00,21.00
8600000US34753,ZCTA5_34753,599.00,411.00
8600000US34756,ZCTA5_34756,868.00,152.00
8600000US34758,ZCTA5_34758,1106.00,135.00
8600000US34759,ZCTA5_34759,1083.00,47.00
8600000US34760,ZCTA5_34760,1306.00,860.00
8600000US34761,ZCTA5_34761,1175.00,72.00
8600000US34762,ZCTA5_34762,,
8600000US34769,ZCTA5_34769,878.00,54.00
8600000US34771,ZCTA5_34771,941.00,483.00
8600000US34772,ZCTA5_34772,1128.00,57.00
8600000US34773,ZCTA5_34773,1636.00,319.00
8600000US34785,ZCTA5_34785,753.00,61.00
8600000US34786,ZCTA5_34786,1707.00,109.00
8600000US34787,ZCTA5_34787,1280.00,150.00
8600000US34788,ZCTA5_34788,869.00,83.00
8600000US34797,ZCTA5_34797,,
8600000US34945,ZCTA5_34945,443.00,298.00
8600000US34946,ZCTA5_34946,675.00,18.00
8600000US34947,ZCTA5_34947,776.00,65.00
8600000US34949,ZCTA5_34949,1172.00,163.00
8600000US34950,ZCTA5_34950,713.00,58.00
8600000US34951,ZCTA5_34951,844.00,44.00
8600000US34952,ZCTA5_34952,1163.00,29.00
8600000US34953,ZCTA5_34953,1347.00,62.00
8600000US34956,ZCTA5_34956,550.00,137.00
8600000US34957,ZCTA5_34957,997.00,86.00
8600000US34972,ZCTA5_34972,667.00,123.00
8600000US34974,ZCTA5_34974,710.00,77.00
8600000US34981,ZCTA5_34981,1137.00,121.00
8600000US34982,ZCTA5_34982,863.00,42.00
8600000US34983,ZCTA5_34983,1198.00,103.00
8600000US34984,ZCTA5_34984,1318.00,118.00
8600000US34986,ZCTA5_34986,1478.00,263.00
8600000US34987,ZCTA5_34987,1631.00,155.00
8600000US34990,ZCTA5_34990,1485.00,150.00
8600000US34994,ZCTA5_34994,1081.00,71.00
8600000US34996,ZCTA5_34996,1000.00,216.00
8600000US34997,ZCTA5_34997,1009.00,57.00
8600000US35004,ZCTA5_35004,695.00,149.00
8600000US35005,ZCTA5_35005,627.00,81.00
8600000US35006,ZCTA5_35006,,
8600000US35007,ZCTA5_35007,828.00,58.00
8600000US35010,ZCTA5_35010,432.00,48.00
8600000US35013,ZCTA5_35013,,
8600000US35014,ZCTA5_35014,532.00,171.00
8600000US35016,ZCTA5_35016,434.00,26.00
8600000US35019,ZCTA5_35019,436.00,35.00
8600000US35020,ZCTA5_35020,479.00,40.00
8600000US35022,ZCTA5_35022,683.00,80.00
8600000US35023,ZCTA5_35023,684.00,44.00
8600000US35031,ZCTA5_35031,380.00,22.00
8600000US35032,ZCTA5_35032,,
8600000US35033,ZCTA5_35033,375.00,130.00
8600000US35034,ZCTA5_35034,253.00,146.00
8600000US35035,ZCTA5_35035,,
8600000US35036,ZCTA5_35036,159.00,78.00
8600000US35040,ZCTA5_35040,890.00,86.00
8600000US35042,ZCTA5_35042,420.00,214.00
8600000US35043,ZCTA5_35043,940.00,173.00
8600000US35044,ZCTA5_35044,347.00,61.00
8600000US35045,ZCTA5_35045,511.00,40.00
8600000US35046,ZCTA5_35046,491.00,119.00
8600000US35049,ZCTA5_35049,474.00,61.00
8600000US35051,ZCTA5_35051,550.00,97.00
8600000US35052,ZCTA5_35052,,
8600000US35053,ZCTA5_35053,609.00,115.00
8600000US35054,ZCTA5_35054,805.00,515.00
8600000US35055,ZCTA5_35055,514.00,41.00
8600000US35057,ZCTA5_35057,505.00,55.00
8600000US35058,ZCTA5_35058,468.00,98.00
8600000US35060,ZCTA5_35060,,
8600000US35061,ZCTA5_35061,597.00,215.00
8600000US35062,ZCTA5_35062,447.00,148.00
8600000US35063,ZCTA5_35063,489.00,47.00
8600000US35064,ZCTA5_35064,598.00,34.00
8600000US35068,ZCTA5_35068,786.00,68.00
8600000US35070,ZCTA5_35070,,
8600000US35071,ZCTA5_35071,801.00,106.00
8600000US35072,ZCTA5_35072,418.00,26.00
8600000US35073,ZCTA5_35073,513.00,46.00
8600000US35074,ZCTA5_35074,,
8600000US35077,ZCTA5_35077,469.00,43.00
8600000US35078,ZCTA5_35078,535.00,310.00
8600000US35079,ZCTA5_35079,468.00,43.00
8600000US35080,ZCTA5_35080,987.00,131.00
8600000US35082,ZCTA5_35082,,
8600000US35083,ZCTA5_35083,504.00,72.00
8600000US35085,ZCTA5_35085,517.00,80.00
8600000US35087,ZCTA5_35087,499.00,318.00
8600000US35089,ZCTA5_35089,479.00,24.00
8600000US35091,ZCTA5_35091,537.00,147.00
8600000US35094,ZCTA5_35094,609.00,55.00
8600000US35096,ZCTA5_35096,593.00,34.00
8600000US35097,ZCTA5_35097,769.00,45.00
8600000US35098,ZCTA5_35098,,
8600000US35111,ZCTA5_35111,783.00,578.00
8600000US35112,ZCTA5_35112,,
8600000US35114,ZCTA5_35114,839.00,289.00
8600000US35115,ZCTA5_35115,547.00,67.00
8600000US35116,ZCTA5_35116,633.00,38.00
8600000US35117,ZCTA5_35117,419.00,52.00
8600000US35118,ZCTA5_35118,436.00,98.00
